,Date,User,Tweet
1057,2020-08-20 19:11:02+00:00,elonmusk,More fun games coming soon to ur Tesla https://t.co/zBdYGOuHsz
1058,2020-08-20 19:09:35+00:00,elonmusk,https://t.co/hKpWJnXsFc strikes again!
1059,2020-08-20 08:32:41+00:00,elonmusk,"@Sinan25 Sorry, noise reduction has gotten much better recently &amp; will continue to improve"
1060,2020-08-20 08:30:11+00:00,elonmusk,@Dami_Kolz09 🤣
1061,2020-08-20 08:23:26+00:00,elonmusk,"@jussiwen Hardcore techno, aber vielleicht ein bisschen Fahrstuhlmusik auf der Toilette"
1062,2020-08-20 08:17:54+00:00,elonmusk,New Tesla feature coming that enables your car to play snake jazz or Polynesian elevator music through its outside speakers wherever you go
1063,2020-08-20 08:13:11+00:00,elonmusk,https://t.co/Bki5SOOroe
1064,2020-08-20 07:39:35+00:00,elonmusk,"@flcnhvy @JaneidyEve Hopefully, we have achieved AI symbiosis by then"
1065,2020-08-20 07:37:35+00:00,elonmusk,@JaneidyEve Or a self-perpetuating autocracy based on a farcical aquatic ceremony where the king is chosen by a wise panzer in a lake
1066,2020-08-20 06:52:54+00:00,elonmusk,"@JaneidyEve Direct democracy. Short, comprehensible laws voted on directly by the people. 
Snake Jazz."
1067,2020-08-20 05:52:37+00:00,elonmusk,🐍🎷
1068,2020-08-20 05:43:38+00:00,elonmusk,"@WholeMarsBlog It’s quite hard for us to write the software needed to cover basic car functionality, but maybe we could do something of this nature"
1069,2020-08-20 05:11:06+00:00,elonmusk,GPT-3 sounds like Simon &amp; Garfunkel lyrics
1070,2020-08-20 02:38:56+00:00,elonmusk,Bureaucracy is inherently kafkaesque
1071,2020-08-19 22:52:41+00:00,elonmusk,@Tesmanian_com Dankeschön Brandenburg &amp; Grünheide!
1072,2020-08-19 22:46:46+00:00,elonmusk,@harsimranbansal @EvaFoxU True 🤣🤣
1073,2020-08-19 19:56:42+00:00,elonmusk,@GeffenAvraham @BryanFlanks @SpellMender @VladKarmon @torybruno @ULAEngineer @SpaceX 👆
1074,2020-08-19 19:55:21+00:00,elonmusk,Medical check is A-ok! https://t.co/zTRMvQ6Wvx
1075,2020-08-19 19:47:48+00:00,elonmusk,He might run for President in 2024 https://t.co/Wo34fhKugu
1076,2020-08-19 19:40:50+00:00,elonmusk,@Erdayastronaut @nextspaceflight Not having long chain hydrocarbons &amp; lowering preburner combustion temperature make a big difference
1077,2020-08-19 19:37:42+00:00,elonmusk,@EverydayElon @ajtourville @comma_ai @Tesmanian_com Yes
1078,2020-08-19 19:37:01+00:00,elonmusk,@WholeMarsBlog @ajtourville @comma_ai @Tesmanian_com Yes
1079,2020-08-19 19:36:51+00:00,elonmusk,@DanielleFong @ajtourville @comma_ai @Tesmanian_com Absolutely needs liquid cooling. We’re applying our experience cooling half megawatt drive unit power electronics in cars to computers.
1080,2020-08-19 19:33:33+00:00,elonmusk,"@TeslaTested That’s an error in Canada. The lease payment is specifically lower than loan financing, as Tesla expects to repossess the car. This is essentially a bet on residual value. If you believe residual value will rise, buy on loan, if you think it will drop, then lease."
1081,2020-08-19 19:06:38+00:00,elonmusk,@tobyliiiiiiiiii @Erdayastronaut @nextspaceflight We will push for ten flights with Starlink
1082,2020-08-19 19:00:38+00:00,elonmusk,"@flcnhvy @Erdayastronaut @nextspaceflight Almost never need to replace whole engine, but some individual parts like turbine wheels need to be replaced over time. Similar to a jet engine."
1083,2020-08-19 18:57:41+00:00,elonmusk,"@Erdayastronaut @cnunezimages @SpaceIntellige3 Mostly for employees, but we’ll support public access whenever it’s safe &amp; secure. Public support is critical to making life multiplanetary."
1084,2020-08-19 18:55:32+00:00,elonmusk,@EvaFoxU @cnunezimages @SpaceIntellige3 Absolutely 😃 🏝
1085,2020-08-19 18:54:24+00:00,elonmusk,"@Erdayastronaut @nextspaceflight I don’t want be cavalier, but there isn’t an obvious limit. 100+ flights are possible. Some parts will need to be replaced or upgraded. Cleaning all 9 Merlin turbines is difficult. Raptor is way easier in this regard, despite being a far more complex engine."
1086,2020-08-19 18:18:13+00:00,elonmusk,"@cnunezimages @SpaceIntellige3 I’ve been working in Boca since Sunday. August heat &amp; humidity in South Texas is intense! If you think of it like a tropical resort, that makes it better though."
1087,2020-08-19 18:15:21+00:00,elonmusk,@ajtourville @comma_ai @Tesmanian_com Dojo V1.0 isn’t done yet. About a year away. Not just about the chips. Power &amp; cooling problem is hard.
1088,2020-08-19 17:18:08+00:00,elonmusk,@spacecoast_stve Scorcher VI https://t.co/34O80p1hI6
1089,2020-08-19 17:15:23+00:00,elonmusk,@antonioetayo @Erdayastronaut @C_Bass3d @NASASpaceflight @FelixSchlang Yes
1090,2020-08-19 06:01:47+00:00,elonmusk,Elevator music is underrated
1091,2020-08-19 02:17:31+00:00,elonmusk,"@Erdayastronaut @C_Bass3d @NASASpaceflight @FelixSchlang It’s counter-intuitive, but Raptor has so much thrust at high Isp with liquid (high density) propellant &amp; pump-fed (light tanks), that it beats hot gas for the flip. That said, hot gas beats the heck out of N2 for orbital manuevers &amp; stabilizing ship if landing in high winds!"
1092,2020-08-19 00:42:43+00:00,elonmusk,"@nextspaceflight Payload reduction due to reusability of booster &amp; fairing is &lt;40% for F9 &amp; recovery &amp; refurb is &lt;10%, so you’re roughly even with 2 flights, definitely ahead with 3"
1093,2020-08-19 00:35:41+00:00,elonmusk,"@zubinanary @SpaceIntellige3 @guidodecaso @cnunezimages Yes, it will have huge nuts haha"
1094,2020-08-18 23:22:56+00:00,elonmusk,"@Teslarati We really need a bigger one, so adults can squeeze in too. Guaranteed to make a party more fun. Works well with flamethrowers!"
1095,2020-08-18 23:21:41+00:00,elonmusk,"@SpaceIntellige3 @guidodecaso @cnunezimages My favorite is one in tension, other DoF in compression. New Roadster wheels will only have one nut."
1096,2020-08-18 22:20:23+00:00,elonmusk,@davidgokhshtein Yes
1097,2020-08-18 22:17:46+00:00,elonmusk,"Aloha, welcome back from space 💫 https://t.co/xWPN09Wtaw"
1098,2020-08-18 21:42:59+00:00,elonmusk,"@Erdayastronaut Yeah, will post shortly"
1099,2020-08-18 21:42:36+00:00,elonmusk,@krystof_mitka @BiIndia Winning “worst person I’ve ever worked with” is not easy. Some real champions are vying for that title!
1100,2020-08-18 21:38:33+00:00,elonmusk,Fairing chute control &amp; ship control are closing the loop locally. Both operating on (SpaceX) autopilot.
1101,2020-08-18 21:36:31+00:00,elonmusk,Ms Tree catches fairing in her net https://t.co/sqlJ63NetB
1102,2020-08-18 21:31:06+00:00,elonmusk,@BiIndia 😐
1103,2020-08-18 06:23:24+00:00,elonmusk,"@valleyhack @GeoffdBarrett Up there somewhere, cruising through deep space https://t.co/PcybhfpUAD"
1104,2020-08-18 06:16:30+00:00,elonmusk,@NatGeo Must be aliens
1105,2020-08-18 06:05:52+00:00,elonmusk,@spendg8 Yes
1106,2020-08-18 06:05:30+00:00,elonmusk,@RGVaerialphotos @SpaceX @Erdayastronaut This little spit of dirt will take us to Mars
1107,2020-08-18 03:14:36+00:00,elonmusk,@jwangARK Humans are swiftly becoming a small percentage of total compute
1108,2020-08-18 02:50:40+00:00,elonmusk,"@Erdayastronaut @ProgrammerDude Max demonstrated Raptor thrust is ~225 tons &amp; min is ~90 tons, so they’re actually quite similar. Both Merlin &amp; Raptor could throttle way lower with added design complexity. Raptor preburner &amp; Merlin gas generator flameout are what limit lower bound."
1109,2020-08-18 02:28:22+00:00,elonmusk,@AdamBlitzer @levie 💨
1110,2020-08-17 23:15:16+00:00,elonmusk,@justpaulinelol @NASASpaceflight That’s engine SN. We’re building SN8 of the ship.
1111,2020-08-17 23:13:16+00:00,elonmusk,"@NASASpaceflight SN40 is about to be tested &amp; has several upgrades over 330 bar engine. For reference, 330 bar on Raptor produces ~225 tons (half a million pounds) of force."
1112,2020-08-17 23:00:50+00:00,elonmusk,Raptor engine just reached 330 bar chamber pressure without exploding! https://t.co/kVKRWksvaB
1113,2020-08-17 21:32:42+00:00,elonmusk,"@Erdayastronaut Yeah, Starship will be a tiny dot at 20km. Hard to see with naked eye. We’ll do lots of flights."
1114,2020-08-17 21:30:33+00:00,elonmusk,"@C_Bass3d @Erdayastronaut @NASASpaceflight @FelixSchlang Very impressive render. Note, legs will be bigger &amp; there’ll be way more stuff in engine bay. Main engines actually do majority of work in turning ship vertical before landing."
1115,2020-08-17 06:06:05+00:00,elonmusk,@PPathole @universal_sci This might sting a little …
1116,2020-08-17 04:58:20+00:00,elonmusk,@PPathole The “early investor” part of Tesla is wrong. That bs has been pushed by Eberhard (worst person I’ve ever worked with and that’s saying something!) for years.
1117,2020-08-17 04:23:50+00:00,elonmusk,"@universal_sci Also, there could be long period comets that intersect Earth right now. We just haven’t observed them during humanity’s (very short) recorded history. Comet S-L 9 punched a roughly Earth-sized hole in Jupiter. https://t.co/ne7DM0YAXX"
1118,2020-08-17 04:13:02+00:00,elonmusk,@universal_sci Pretty much
1119,2020-08-17 04:05:05+00:00,elonmusk,Cybertruck option package https://t.co/6Vz4XNoHf9
1120,2020-08-17 03:43:49+00:00,elonmusk,@SteveStuWill @jagarikin Wow
1121,2020-08-17 03:39:55+00:00,elonmusk,@Booster_Buddies @NASASpaceflight My button-twiddling makes no sense at all 🤣🤣
1122,2020-08-17 02:12:31+00:00,elonmusk,"@flcnhvy @nickcappelli @Grimezsz You got it
https://t.co/F2rXGcz964"
1123,2020-08-17 02:07:23+00:00,elonmusk,@EvaFoxU That’s a great one
1124,2020-08-17 02:01:58+00:00,elonmusk,“Tanks 4 the memery” - panzer of the lake
1125,2020-08-17 01:56:52+00:00,elonmusk,Some big milestones coming up https://t.co/K3v3yddg6J
1126,2020-08-17 01:37:35+00:00,elonmusk,@DrPhiltill Africa is big
1127,2020-08-17 00:45:10+00:00,elonmusk,"@AwardsDarwin Bold move, sir, bold move"
1128,2020-08-16 17:52:25+00:00,elonmusk,"@EuricSanti @luisabinader @Tesla Thank you, Tesla is most honored!"
1129,2020-08-16 10:38:33+00:00,elonmusk,@CowderySedge @tbdnonymous Very real possibility
1130,2020-08-16 10:23:57+00:00,elonmusk,@BillRatchet ☺️
1131,2020-08-16 10:03:21+00:00,elonmusk,@WholeMarsBlog 🤣🤣
1132,2020-08-16 09:01:17+00:00,elonmusk,"Please trash me on Wikipedia, I’m begging you"
1133,2020-08-16 08:57:26+00:00,elonmusk,History is written by the victors … except on Wikipedia haha
1134,2020-08-16 08:52:45+00:00,elonmusk,@nickcappelli @Grimezsz Cover of Barbie Girl
1135,2020-08-16 08:51:54+00:00,elonmusk,@tbdnonymous Yes. Probably more accurate to say Great Filters plural.
1136,2020-08-16 08:44:55+00:00,elonmusk,"@nickcappelli @Grimezsz Yes, it’s called Cyber Girl"
1137,2020-08-16 08:42:01+00:00,elonmusk,We must pass The Great Filter
1138,2020-08-16 07:38:57+00:00,elonmusk,Sounds right https://t.co/dm76FJq3hX
1139,2020-08-16 01:10:48+00:00,elonmusk,@Dr_rami @tomdestella @RobertDowneyJr Seriously
1140,2020-08-16 01:08:55+00:00,elonmusk,@long_elon Crysis rocks
1141,2020-08-16 00:18:31+00:00,elonmusk,A truly useful exaflop at de facto FP32
1142,2020-08-16 00:14:40+00:00,elonmusk,"@Kristennetten @engineers_feed Metal has a fudge-like consistency near its melting point, so you can just smoosh it together"
1143,2020-08-16 00:09:03+00:00,elonmusk,@engineers_feed This is how we make Falcon 9
1144,2020-08-15 22:11:49+00:00,elonmusk,https://t.co/mDoPO17YB9 https://t.co/326rkUEYW8
1145,2020-08-15 20:10:02+00:00,elonmusk,"@flcnhvy @ICannot_Enough @Tesla This is out of our hands, so hard to predict. Maybe on order of 10 billion km of real world driving will be enough to convince regulators."
1146,2020-08-15 20:07:58+00:00,elonmusk,@austinbarnard45 Yes
1147,2020-08-15 20:07:15+00:00,elonmusk,@realwillreil @GiulioCoraggio 🤣🤣 hasty govt 🤣🤣
1148,2020-08-15 20:05:47+00:00,elonmusk,"@teslaownersSV @PPathole @ICannot_Enough @flcnhvy @Tesla A lot of work remains. Technically, we have it working in sim with FPGAs at ~0.01% capability. This will be a true supercomputer."
1149,2020-08-15 20:01:14+00:00,elonmusk,@PPathole @ICannot_Enough @flcnhvy @Tesla Dojo is still being built. Maybe a year or so from V1.0.
1150,2020-08-15 19:56:38+00:00,elonmusk,"@ICannot_Enough @flcnhvy @Tesla Autopilot was trapped in a local maximum, labeling single camera images uncorrelated in time. Now, it is not."
1151,2020-08-15 19:49:41+00:00,elonmusk,@ICannot_Enough @flcnhvy @Tesla Your insights over the years have been excellent. That’s approximately right.
1152,2020-08-15 19:47:35+00:00,elonmusk,"@GiulioCoraggio Absolutely, but it doesn’t seem that govt can move fast enough"
1153,2020-08-15 19:46:11+00:00,elonmusk,@teslaownersSV Ok
1154,2020-08-15 19:45:01+00:00,elonmusk,@flcnhvy It will blow ur mind haha https://t.co/LqnKEN5Kjn
1155,2020-08-15 19:17:50+00:00,elonmusk,"Our main engineering locations are Palo Alto, Austin &amp; Seattle, but working remotely is acceptable for exceptional candidates"
1156,2020-08-15 12:12:42+00:00,elonmusk,"@tomdestella I want to do electric vtol supersonic sooo bad, but my brain will overload"
1157,2020-08-14 23:32:17+00:00,elonmusk,"@universal_sci Asteroid impact risk is well understood, but not comets. Those worry me."
1158,2020-08-14 22:40:49+00:00,elonmusk,Great mission patch design! https://t.co/p2Ic1crPef
1159,2020-08-14 21:00:50+00:00,elonmusk,@Nikola_Truth Haha true
1160,2020-08-14 21:00:17+00:00,elonmusk,@WholeMarsBlog @alesssj4 Yup
1161,2020-08-14 20:58:40+00:00,elonmusk,@flcnhvy @teslaownersSV Exactly
1162,2020-08-14 20:58:16+00:00,elonmusk,"@Kristennetten @teslaownersSV @Erdayastronaut Also definitely coming haha. Will only be on relatively recent cars, as we didn’t have an outside speaker until about a year ago. Can change inside sound easily."
1163,2020-08-14 20:56:27+00:00,elonmusk,"@vicentes @teslaownersSV @Erdayastronaut Sorry, this is embarrassingly late. Two factor authentication via sms or authenticator app is going through final validation right now."
1164,2020-08-14 20:53:28+00:00,elonmusk,"@_bennettm_ @Erdayastronaut Yes! We’re labeling bumps &amp; potholes, so the car can slow down or steer around them when safe to do so."
1165,2020-08-14 20:50:36+00:00,elonmusk,"@teslaownersSV @Erdayastronaut Not perfectly at first, but yes. Will take maybe a year or so to get really good at roundabouts worldwide. The world has a zillion weird corner cases."
1166,2020-08-14 20:48:02+00:00,elonmusk,@Erdayastronaut This is what I meant by “4D” https://t.co/xpX7j5SnPy
1167,2020-08-14 20:46:30+00:00,elonmusk,"@Erdayastronaut The FSD improvement will come as a quantum leap, because it’s a fundamental architectural rewrite, not an incremental tweak. I drive the bleeding edge alpha build in my car personally. Almost at zero interventions between home &amp; work. Limited public release in 6 to 10 weeks."
1168,2020-08-14 20:33:15+00:00,elonmusk,Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please consider joining our AI or computer/chip teams if this sounds interesting.
1169,2020-08-14 20:30:31+00:00,elonmusk,@Teslarati More software improvements coming
1170,2020-08-14 19:30:17+00:00,elonmusk,"@cleantechnica Significant improvements coming to S/X air suspension soon via software update! Will simultaneously improve performance handling &amp; ride comfort &amp; enable user customization of height &amp; damping, geocoded for relevance."
1171,2020-08-14 19:12:58+00:00,elonmusk,"@stoolpresidente H2O, CH4/CO2, N2, iron, nickel, chrome, aluminum (not necessarily in that order) will matter far more than gold or platinum for space travel"
1172,2020-08-14 19:07:33+00:00,elonmusk,@waitbutwhy @lukeprog What are the odds … ?
1173,2020-08-14 18:59:14+00:00,elonmusk,"@viktaur27 @Teslarati The rate of improvement from original GPT to GPT-3 is impressive. If this rate of improvement continues, GPT-5 or 6 could be indistinguishable from the smartest humans. Just my opinion, not an endorsement. I left OpenAI 2 to 3 years ago. Am a neutral outsider at this point."
1174,2020-08-14 18:51:24+00:00,elonmusk,@Teslarati Tesla team is working hard on increasing Powerwall production
1175,2020-08-14 17:54:11+00:00,elonmusk,@C_Bass3d @Erdayastronaut SN8
